age,income
31,93491
18,118404
55,122737
37,134157
55,82531
57,134975
19,47585
29,129914
25,132437
21,81220
64,114047
37,108545
33,41852
59,55990
60,145728
49,71973
38,111685
61,120986
61,41653
36,22860
45,33189
49,121337
38,71155
59,135051
41,148646
56,120785
51,88898
43,114501
65,133660
54,134977
58,74005
45,135879
22,65779
44,61985
51,37744
55,34373
50,43468
64,121651
39,140641
27,29623
41,41646
56,107164
61,93468
27,121030
23,129070
57,137026
51,80273
26,94178
64,52772
42,59728
50,57247
48,40346
34,142114
25,134657
64,121063
28,89074
48,55586
24,67708
23,123052
39,64159
20,68190
46,84528
21,81897
57,31981
50,62940
52,127570
39,78909
35,138559
36,133626
45,147092
26,94105
47,60944
42,50348
43,81923
57,130448
30,82212
60,71690
61,59390
64,105202
62,25222
20,125297
45,144680
46,131704
24,128057
41,54517
40,73354
21,24561
54,79087
52,85750
35,107055
34,89688
18,47624
25,112928
50,26517
27,102443
40,88082
47,102201
38,36655
41,140097
40,73439
37,119524
22,83409
39,139099
21,116408
35,117085
47,141057
31,148524
25,48385
34,119488
61,44562
63,26905
44,48943
64,99978
33,52653
21,126152
19,44635
27,59512
52,16440
30,102065
18,56662
56,36363
22,17579
53,47698
19,73088
50,89922
38,89995
53,51269
25,119942
45,25216
65,142154
23,37826
56,62549
52,57374
47,45950
40,20452
39,91101
50,37811
30,101627
41,104118
51,46558
18,67469
61,132325
65,45658
19,147780
64,49688
56,30019
42,107363
29,33538
48,62994
21,19361
22,72198
46,53823
31,44092
33,99562
34,103710
42,69169
35,134551
53,133127
39,110548
46,87906
36,113621
63,84612
50,68387
40,39581
65,36357
19,21776
32,52397
44,112079
36,15757
59,47522
18,122110
23,63415
40,110325
45,92961
23,74229
61,37105
36,40555
51,24813
37,86683
26,119342
25,28102
19,40910
47,125073
37,63163
22,80614
57,68153
22,64815
58,138947
58,105794
51,115293
57,38462
25,43301
64,33191
50,79465
43,32988
23,91868
34,21989
24,112819
47,94761
51,66204
44,23883
65,89054
23,119282
27,137956
48,80176
60,37203
44,103585
59,73314
60,20307
40,78581
26,31468
42,32997
46,48031
29,26680
27,45783
25,74372
44,52145
29,146238
40,43090
51,149489
31,139895
50,85129
29,79475
24,67607
37,75003
57,45559
55,116707
26,123040
58,131130
29,48688
32,32672
47,23842
42,79532
37,139808
57,38211
34,97958
41,58303
50,51315
45,96527
48,48507
65,27000
25,72607
22,132790
21,141686
39,77093
56,59414
35,143105
58,21498
32,75375
38,69717
36,59364
56,91943
55,141895
60,23533
64,127840
33,71229
53,120528
63,67217
58,60018
51,40414
52,86053
36,123765
45,145423
20,101768
53,15393
35,44448
54,43596
19,41161
31,116879
32,77145
54,20315
35,39800
56,15806
34,45065
38,90810
53,73782
30,123872
38,136707
26,85648
54,139914
47,45428
29,99193
32,125838
58,20851
37,63854
35,118054
23,52660
39,77622
27,48166
20,84276
53,47505
34,72079
27,147624
35,123531
33,26663
27,117033
21,31433
26,62244
63,135927
54,51467
60,122148
32,76212
24,81672
38,79567
33,140150
28,23016
23,133946
39,39229
65,78303
27,68337
39,77128
50,31440
53,90412
21,50535
22,107765
36,64298
50,94567
21,53583
45,94106
35,114176
46,86093
41,136655
49,61893
39,112019
34,16327
40,51798
45,32628
47,133131
46,120575
56,94039
36,106768
27,71601
62,68450
50,124279
53,26162
48,136823
54,58984
46,74314
46,87600
64,39952
19,64346
23,79847
35,59644
55,22176
62,48859
47,37168
51,99100
46,128556
57,122790
54,134588
46,16273
46,122917
44,91027
36,28942
47,17356
55,148126
58,32916
47,147705
33,139317
54,122298
37,140126
18,65751
53,50084
50,18589
44,79499
34,84008
54,80680
24,122006
38,75444
53,122964
57,56587
45,79060
43,147211
35,47228
57,44516
20,19511
42,118555
63,108869
58,47635
18,82549
50,86305
56,91143
40,65859
29,85528
30,77228
45,45139
29,30068
29,104568
34,20331
35,74821
34,133205
57,102684
41,62849
50,115046
63,141428
39,40780
62,110887
62,70132
34,21557
32,60472
23,123184
55,69365
31,30461
45,104789
63,130798
39,99985
23,96199
33,134868
27,34305
65,88016
30,136179
40,105800
31,123763
48,49087
43,125730
59,149293
48,76091
57,132311
59,82398
33,56055
36,145627
30,30917
21,47139
24,57994
62,21948
63,112779
23,144021
19,101358
19,125548
60,40127
43,25397
54,48540
62,98931
18,66310
34,17928
37,91872
63,45692
55,44096
51,106411
60,141794
50,59523
52,80469
25,122245
21,32965
39,20988
54,98173
23,52739
34,77176
22,114005
36,43632
47,100095
46,136955
58,131149
30,144544
64,68801
57,52749
26,34885
18,92847
18,97173
64,124517
18,60680
39,121104
58,19241
62,142342
29,65978
49,73726
36,117063
47,15375
41,49928
29,79841
41,92092
46,62245
51,17211
61,64812
44,89954
59,16770
52,66115
64,101977
38,29988
22,16681
21,145248
65,43746
23,95636
59,71279
31,115603
46,145621
46,109549
23,22456
32,68194
31,140029
42,55658
36,102351
29,90844
61,58183
46,31378
41,117604
22,77067
58,86092
63,105237
50,55833
51,62773
58,58314
27,15319
57,21444
30,53074
65,31496
57,113673
44,43208
63,112687
52,105258
21,71068
31,20985
53,20216
30,75181
63,129031
47,56647
33,35640
62,56919
24,49412
56,81005
62,40441
18,57227
53,53122
21,114064
31,130125
20,45513
54,38048
50,125072
42,90942
60,119305
63,25642
26,119829
31,83611
52,58816
43,109770
50,73727
40,46942
35,19872
55,41520
18,27234
20,59123
34,109510
23,75444
59,116452
36,48931
54,43155
36,84224
58,17817
21,120195
60,32765
25,47432
20,140738
65,124791
54,46928
61,121524
30,136125
46,66404
64,60561
30,146759
19,62451
52,141372
63,110073
38,23716
19,145806
26,138648
61,96952
25,21508
51,56596
38,82524
60,63711
41,22533
47,87808
51,127303
41,142224
33,25146
64,23660
23,108099
54,121320
20,30474
64,121170
63,129535
53,49685
21,113459
64,136122
34,26174
24,87419
18,39796
38,98242
59,105876
45,138177
34,64992
21,128644
23,98750
49,35385
21,126725
42,143980
27,122808
50,36113
32,30084
58,142019
49,130082
60,122432
53,82594
43,38679
35,18243
60,48623
50,87062
60,35640
52,86183
19,124027
19,147686
40,109533
62,102993
30,114469
26,46424
62,73163
29,25021
55,15392
59,103310
48,57091
33,135173
57,55444
62,37613
46,66400
45,57891
46,148342
54,118927
42,105587
64,76914
63,98526
36,85423
59,101782
20,138600
19,128459
31,149360
23,82589
44,41239
22,33135
25,80432
24,126404
34,36546
33,148207
28,113439
31,54844
27,18980
53,132174
40,121675
56,132008
65,28232
35,86173
49,110329
21,42268
51,132821
42,38412
27,106606
38,72871
18,85800
48,147213
47,100628
58,121891
48,83390
65,35351
32,87944
57,59945
48,99128
25,32983
49,110117
47,147176
63,76489
54,144631
58,29847
38,43770
57,61461
36,65357
58,42396
51,18060
58,43403
21,40111
64,46550
59,85664
44,82745
18,145715
37,85674
27,38116
28,142714
62,36993
46,23001
26,116994
53,147714
55,55232
42,97249
28,143235
46,105904
40,39147
37,19089
56,94075
38,143728
47,131070
32,62210
61,121920
46,26045
43,27112
57,26225
50,36381
44,16965
41,102242
19,102563
45,66731
46,101364
43,66113
51,110780
46,45103
20,123877
28,126111
43,84920
39,46042
57,64875
19,72872
28,31067
19,134710
46,128443
54,93464
43,101009
57,24146
39,46669
32,72812
36,110563
29,88995
56,20177
24,121272
37,79890
23,80348
32,133882
23,138101
25,125466
27,106175
45,22310
50,97954
39,130635
26,129598
30,107970
32,90736
39,74684
37,98295
18,112825
28,118929
56,36843
49,50654
33,45442
49,34431
22,88775
45,135483
23,34045
48,114327
41,78630
43,55352
33,127875
44,46280
37,42086
45,76405
19,125601
34,130816
46,87994
32,74645
41,55350
60,29813
54,15790
48,114176
53,147536
42,120324
30,102192
40,79579
26,51204
50,36581
19,17750
18,45910
38,24290
43,92386
58,43817
57,149714
40,130066
19,90460
54,82130
21,145644
23,143656
55,60479
25,45994
48,58526
35,58403
26,41533
34,73429
54,129651
26,70024
41,112622
65,94222
25,54767
51,57484
30,52070
58,103606
49,107113
50,107878
44,109972
64,26000
45,85516
31,136969
20,35922
47,68650
56,85873
29,116622
54,72810
54,86218
41,79663
56,57433
20,61620
22,146830
43,127696
19,18634
27,40714
20,72729
54,52362
65,49730
30,146809
57,74113
65,81626
54,126982
18,50227
50,126972
23,118686
47,149050
42,63298
20,64202
51,100770
65,67399
61,118088
42,105966
38,109175
23,27732
33,61054
64,38348
59,119837
62,31811
35,23110
35,72791
51,95295
54,136356
44,31519
65,138954
39,87286
31,120417
58,143634
47,41800
27,89134
34,32266
21,26745
59,126306
33,149736
63,15577
29,50401
43,108511
60,71237
63,40254
58,116338
56,79822
52,96905
27,39839
32,43675
41,101413
54,70288
33,43987
20,20056
43,114128
52,136707
42,58403
58,26890
26,40760
33,95853
59,55181
44,34998
38,123262
29,47449
27,108669
32,26402
21,127593
25,68645
21,58672
40,102631
51,118732
43,81260
54,108384
25,33616
35,91471
61,36794
30,131044
37,45038
23,17176
58,112875
59,69473
23,18200
35,100784
45,45958
62,59127
59,93984
63,147124
26,77526
29,86954
36,36082
39,27809
30,96472
26,108609
51,138293
54,88552
44,54451
20,70396
37,15200
21,121980
42,123333
25,70911
65,18511
21,34864
39,112906
18,22554
42,65117
38,97029
47,59899
52,139887
52,100561
58,93043
20,122664
40,89934
32,42699
46,40078
60,68891
49,135312
60,41303
30,21266
52,30848
54,63485
59,83402
42,131704
32,104132
63,107020
38,32202
18,137074
32,61530
61,89840
51,76969
43,145729
61,55441
44,146370
41,61409
24,55347
50,24993
25,20416
61,114281
65,144822
18,33425
33,39322
32,140641
40,134481
46,101247
40,116432
41,36020
44,94541
43,27790
22,128847
18,87406
47,42291
49,45678
40,116806
50,75484
51,103619
54,67086
28,149775
37,110262
55,127102
31,90515
54,128341
60,132498
39,128874
29,121627
37,100601
30,55895
51,52820
58,123425
49,123466
54,25983
42,118836
45,82234
62,124165
41,35582
26,47869
44,33280
22,71850
21,87974
57,27456
22,141420
40,45031
64,147399
57,71641
57,95748
32,98752
33,59972
57,16627
50,88299
25,58242
42,90399
38,61078
59,136128
43,80285
60,132927
28,90242
18,50632
20,149476
52,63834
41,64882
59,55840
58,42184
26,43191
29,26188
40,51579
62,120015
20,96825
20,111729
30,136287
54,46426
54,141902
40,47056
40,149727
57,144421
50,62308
48,95741
54,127907
31,113356
63,41685
41,19727
64,124529
46,62217
21,88581
64,139811
57,146478
26,66529
35,60478
32,28614
31,102495
52,138607
42,22901
38,39138
19,90197
36,93356
55,117825
50,51201
53,102783
65,131923
61,135289
54,68363
41,54682
34,139925
33,125026
47,90380
19,43409
52,26800
59,149549
51,80674
62,29449
44,66654
59,40465
58,40232
65,61786
20,48283
47,113127
37,74140
51,62232
42,97863
51,129535
52,141107
18,23327
33,79761
32,141501
29,20782
61,124720
23,61152
47,67190
46,117492
38,67404
59,60738
27,84361
32,57410
39,29599
64,147527
28,45530
60,133825
40,116709
28,81187
41,93315
33,141489
38,82486
44,66985
63,72014
60,127979
52,125254
44,39472
57,37215
37,40721
28,38065
33,95699
39,139785
45,134122
45,73553
60,132930
18,120246
53,84256
33,116011
52,35223
58,44021
53,128174
56,121438
20,110406
51,119816
60,24049
51,79621
38,40546
62,104423
22,79719
32,142628
62,73896
40,147048
45,69742
61,85632
32,106531
48,59354
42,133312
47,91037
35,101696
30,90622
41,23425
21,66732
49,53144
62,55711
61,37801
21,146393
65,77355
57,25030
65,105287
44,138216
60,135847
38,84854
62,58676
51,143850
29,114286
54,83717
36,137733
43,123518
39,110391
51,93424
37,42915
55,90866
40,59709
29,53180
50,29351
39,69904
18,51243
35,32775
51,148519
23,64253
20,34473
61,66545
51,126467
41,61724
45,65637
47,140048
34,120115
48,23611
20,143629
23,42281
62,143694
35,106899
34,94097
63,101383
23,123573
53,31835
23,121868
62,43024
19,134291
24,69403
31,71159
60,146430
19,42358
21,143680
51,61954
21,47878
64,42985
65,93420
31,118532
37,83604
30,149255
40,96070
59,92424
22,129798
46,149946
65,15131
65,123445
51,25991
61,140575
39,51820
20,90651
64,40807
63,89527
22,95183
34,141883
25,46234
23,80177
40,104632
45,75637
64,55649
48,143788
56,136914
47,48342
43,131190
42,106632
46,75385
55,33707
47,120207
51,86627
20,15671
47,149271
27,114933
62,52265
33,78854
22,102894
30,147365
33,68739
45,87554
48,43550
42,86150
18,39015
40,35193
18,117169
41,36606
62,127415
51,126936
31,42277
23,122196
57,34632
42,55848
52,121350
63,139903
48,121489
63,72234
58,103924
55,70419
56,67052
33,124491
24,134478
53,93918
26,47895
40,81477
36,47971
47,65681
23,65487
24,142680
63,80478
27,83183
59,135280
41,34320
49,62935
47,131710
20,134038
45,56319
25,48594
24,71361
45,110693
27,25602
58,93069
64,78165
24,131280
19,60967
40,138073
22,137004
23,52779
20,23565
28,71278
27,76617
56,62963
50,126204
47,21060
55,18546
56,97288
59,90184
45,83388
58,26611
38,145683
21,57618
29,82690
21,111254
61,108386
50,63229
36,15213
22,54373
24,138994
32,44681
46,122264
56,50257
43,62662
51,122910
64,30360
63,39983
52,49790
30,44563
18,71551
28,145304
27,80328
19,43659
31,44302
50,73019
26,94738
33,118437
42,93063
50,91875
31,106320
28,56167
60,123687
19,24734
65,112283
45,116804
30,54625
39,73856
46,36915
58,17417
42,140801
30,80302
31,51659
47,24664
55,32809
27,68202
25,23106
65,15986
47,35534
56,54899
29,136822
58,90040
32,74160
26,29912
65,48381
50,101802
37,20533
65,26741
49,51129
39,97359
44,32288
18,52691
47,59361
23,114822
26,125136
36,75204
46,86155
20,89809
21,50096
64,115473
25,146090
19,72190
35,106356
43,53393
43,106657
64,111180
30,133430
24,111049
57,139939
54,70487
36,83773
21,126713
52,97396
49,140248
32,52797
47,56630
28,34662
34,78164
38,66486
47,66541
25,27198
25,43505
60,23006
50,42387
55,140974
18,38556
61,21351
54,135612
39,90495
45,38216
18,54390
51,94067
53,143781
29,57560
51,43921
44,55323
63,85158
31,79562
58,41139
38,52662
55,102090
45,99245
48,105801
26,144016
44,69215
48,86776
50,100253
24,81972
28,75331
22,43491
57,48838
24,23458
40,18204
43,31337
22,87050
42,38058
38,22992
51,134922
32,67548
32,33800
50,83803
18,148474
55,75177
64,46422
28,81215
36,130143
33,63144
65,112325
57,51373
58,40839
29,106707
39,140378
45,69342
36,61566
29,52664
20,103154
41,50068
49,118985
33,80362
35,82610
52,31202
51,73089
26,120958
29,36843
58,87685
58,148057
61,116499
53,116989
22,76000
35,20925
27,114481
36,88836
40,116181
33,132621
63,70221
65,125015
57,109611
60,15229
45,134627
33,147353
61,69771
55,128069
20,76770
32,60288
40,139762
25,72749
40,97713
25,131551
33,34366
19,38996
61,99214
52,37881
59,145856
44,49569
20,137968
64,87869
33,29052
46,47268
30,106505
31,55469
42,83692
54,92973
28,132581
49,91464
58,65959
52,147741
27,95821
40,82779
58,144393
53,130585
33,118074
56,85251
23,132234
30,58229
22,96481
61,86111
44,147387
57,118718
26,84373
29,45862
49,19754
58,122466
30,104078
34,46114
46,123041
37,52360
41,48237
60,34326
39,100500
27,122535
36,53777
45,99493
24,95150
55,107717
33,93718
28,126758
57,48233
19,142254
54,53347
49,61665
40,149420
41,82983
44,103127
54,25626
41,17352
35,80402
55,110030
64,148966
52,122954
53,121948
61,63445
56,85489
28,24995
64,20915
62,81275
26,109930
46,38289
48,57307
34,49020
37,77850
31,102025
42,67056
28,29136
46,102027
54,50371
22,62182
36,27805
41,42726
41,56448
26,93068
58,90396
49,45155
47,79499
23,121312
57,124960
42,88884
20,52981
56,101846
65,52681
33,87376
58,96354
31,132740
25,89514
42,101517
28,24014
38,106444
28,124546
46,104640
34,68191
64,25097
45,112352
63,67275
34,74796
46,114734
33,76372
39,69602
53,63389
64,53497
56,104993
31,132965
54,128130
49,16264
32,110835
51,20292
64,69827
58,125789
53,47301
21,29970
56,102270
30,40867
64,63947
23,31655
60,47147
23,125330
31,63091
46,99684
59,22213
40,34091
39,112966
63,91937
41,84973
32,96009
58,25892
49,57809
30,99989
18,20101
63,113979
34,40383
26,38087
32,32355
26,48697
57,91401
65,108528
30,32678
45,17754
33,117479
27,47820
43,38336
62,33243
33,47614
18,54252
58,56150
41,33738
64,132641
29,17306
22,143378
43,24037
46,93663
53,58177
40,93767
49,67094
32,74300
44,97723
51,41663
56,45058
44,74254
64,135662
37,59745
38,68201
40,45670
45,86136
54,81252
27,23216
40,70203
35,65026
56,42793
58,31351
35,44162
61,103830
36,86115
64,144945
41,64417
62,106230
47,24678
39,78707
19,141835
22,25703
32,71835
38,71775
53,53362
54,127834
37,68629
38,110565
50,89012
40,23057
65,98658
60,73307
48,104473
41,37628
56,129225
30,18755
41,22507
21,79971
50,28759
37,147407
19,122078
55,59204
65,81090
48,82904
40,55860
50,107530
26,28020
32,131390
18,97145
28,95267
52,35007
62,35526
27,127464
49,45836
53,129867
19,40923
27,123422
42,53863
40,124189
39,128490
31,18207
36,59959
41,54909
41,40383
36,63292
46,135819
31,132822
36,93096
61,85134
36,99680
33,62192
45,131844
23,74951
18,137572
34,52243
37,98524
43,71765
45,92598
47,91108
64,20114
51,149379
39,100713
22,34506
47,148393
40,96345
36,85034
50,106848
60,107205
38,140428
44,141738
37,74924
41,51334
33,102484
34,48068
34,122741
41,46555
59,133733
62,122657
49,25532
27,106480
20,58690
57,125774
38,145464
24,37565
28,34079
50,60004
32,82042
47,98174
49,51047
47,27715
61,33905
50,65616
21,123146
43,37695
52,20444
55,43248
43,62276
35,101927
29,24568
52,30906
54,142145
58,60277
44,18473
37,43690
26,105130
58,71358
29,139323
29,95062
56,136350
55,23124
51,113032
29,24148
29,51339
39,107663
58,61403
39,38583
54,38946
43,26627
20,139168
49,136651
61,83634
64,121116
24,95900
38,130888
42,15885
20,43740
54,66178
34,105578
42,73833
32,94433
34,119914
55,99304
41,70818
22,26927
63,140035
44,75084
46,69756
18,131409
55,64337
64,112580
32,28982
55,42799
62,41016
56,36357
53,49374
33,80779
51,117009
45,26209
53,84497
37,72083
37,135105
34,140880
59,21847
29,51812
18,51608
34,87260
38,148057
52,136980
26,123539
25,142841
35,89022
51,138634
29,59360
33,114619
21,49649
41,127633
48,47369
35,133654
37,108573
37,126898
62,17873
28,102515
24,24349
42,50108
45,40397
63,111541
44,85944
54,56342
39,124400
59,101333
46,79120
51,106714
36,148944
51,38690
43,139076
51,103488
37,35316
22,89577
60,97670
36,81537
30,62266
45,91500
21,65436
60,58532
29,111658
24,82983
40,146163
48,141373
37,103088
47,54548
36,124941
36,125793
52,84427
28,25021
65,26251
62,46587
18,131639
34,66119
22,25913
62,31292
65,33353
57,52538
48,144420
53,64956
55,134021
53,35747
31,95174
56,124151
51,147487
20,107550
23,73441
29,82372
55,74418
60,46172
31,123852
21,25328
40,22711
58,134823
23,134586
28,82449
34,91021
39,79995
23,60187
40,40474
39,45648
24,139616
54,71031
23,94015
56,120667
36,34797
36,58997
44,137296
23,23743
63,141879
57,67613
44,38508
37,52751
24,37539
28,41007
61,90676
27,79313
34,120587
55,71563
38,144551
40,77309
48,39549
43,24456
49,57315
31,68938
19,124048
43,15248
31,123053
41,148510
37,24060
29,43801
35,61789
60,82539
52,66120
24,91918
44,55432
36,142790
30,117617
47,36707
25,70093
45,97849
38,105965
48,22240
22,75693
57,111010
23,135300
53,33660
64,85900
64,128250
23,79130
46,147351
43,68195
21,46455
35,87855
57,33176
31,92620
57,132514
41,100565
44,81069
43,30929
31,59796
38,57550
20,43760
51,78740
18,115475
26,113087
52,107345
51,141808
32,55160
31,37848
51,63297
49,38423
19,109393
23,67148
36,56235
33,142695
24,60689
51,28224
39,99310
49,54974
18,79771
26,49652
65,123891
27,135775
58,77452
27,44339
36,104408
56,89385
28,77331
37,58288
37,23973
41,57344
30,128661
56,147553
64,90481
21,35320
58,145451
65,106509
54,63787
26,101914
52,54094
29,65578
39,30690
64,144399
52,81623
56,25097
32,46076
19,33987
48,110400
23,31953
44,38119
60,42268
29,134119
29,137585
27,54793
19,23209
45,141724
55,89498
19,103433
30,141673
40,52736
45,90950
60,94182
