age,income,type
61,118946,fake
30,44457,fake
63,147362,fake
24,135922,fake
43,124176,fake
36,131543,fake
62,136858,fake
55,50731,fake
57,30935,fake
40,105840,fake
35,70842,fake
18,127428,fake
65,116327,fake
29,117983,fake
55,37761,fake
30,55337,fake
19,23724,fake
18,117867,fake
33,33338,fake
34,26532,fake
54,105514,fake
63,126110,fake
57,67179,fake
61,103921,fake
51,107084,fake
43,96137,fake
41,31746,fake
33,84464,fake
38,127761,fake
56,41082,fake
25,21135,fake
50,129515,fake
40,110377,fake
47,103817,fake
58,48018,fake
51,105140,fake
43,114245,fake
61,124766,fake
37,142672,fake
31,130248,fake
61,31705,fake
35,82702,fake
55,75497,fake
53,148483,fake
18,129265,fake
20,17187,fake
24,103220,fake
58,73282,fake
43,37852,fake
22,145742,fake
36,99975,fake
45,59218,fake
33,50089,fake
26,144286,fake
39,47375,fake
35,101626,fake
48,35078,fake
35,90734,fake
51,42958,fake
18,62302,fake
59,46937,fake
47,97982,fake
26,29974,fake
49,42650,fake
30,68889,fake
46,51326,fake
22,40937,fake
42,137773,fake
58,56730,fake
53,133473,fake
20,138474,fake
25,94401,fake
22,121775,fake
19,71622,fake
61,119348,fake
22,76333,fake
20,25005,fake
52,73551,fake
41,96755,fake
23,78832,fake
52,138421,fake
36,33347,fake
59,95010,fake
43,44224,fake
56,19587,fake
38,135448,fake
50,131513,fake
53,77880,fake
41,127059,fake
37,91509,fake
26,42581,fake
38,83741,fake
64,94690,fake
21,115057,fake
29,42076,fake
19,50277,fake
25,129292,fake
62,79532,fake
19,133257,fake
35,142901,fake
30,84615,fake
44,83813,fake
27,82338,fake
40,122681,fake
26,16938,fake
63,30420,fake
50,71018,fake
29,78518,fake
44,55589,fake
39,108635,fake
18,23749,fake
65,35048,fake
32,23290,fake
34,117380,fake
64,76226,fake
30,55862,fake
55,98635,fake
52,67766,fake
27,35700,fake
46,132037,fake
44,89547,fake
50,52869,fake
43,118611,fake
61,115684,fake
55,122357,fake
55,129304,fake
60,142758,fake
52,89643,fake
22,141207,fake
38,70435,fake
35,141372,fake
37,33086,fake
55,70279,fake
60,119979,fake
46,100860,fake
50,46811,fake
41,37874,fake
64,111562,fake
30,32264,fake
29,140117,fake
38,144259,fake
32,75925,fake
22,85742,fake
62,147300,fake
56,25438,fake
57,54099,fake
48,28317,fake
50,33098,fake
47,88346,fake
48,149847,fake
65,17622,fake
34,101966,fake
26,74258,fake
28,65955,fake
50,37939,fake
49,19710,fake
43,15774,fake
38,67020,fake
37,28783,fake
24,73022,fake
30,118683,fake
53,54462,fake
59,111045,fake
55,129225,fake
27,32265,fake
62,32805,fake
50,100563,fake
54,102878,fake
34,132614,fake
40,107973,fake
28,144863,fake
49,133561,fake
30,24079,fake
35,146310,fake
46,44720,fake
34,63197,fake
56,57380,fake
56,16835,fake
51,102382,fake
48,56980,fake
21,147239,fake
18,87939,fake
63,100858,fake
53,22596,fake
27,33754,fake
43,149997,fake
24,48154,fake
22,97842,fake
37,128368,fake
38,98770,fake
59,148339,fake
31,136354,fake
49,26171,fake
35,45482,fake
49,139307,fake
57,123566,fake
62,54310,fake
64,149259,fake
45,119601,fake
48,83422,fake
44,38492,fake
56,99990,fake
37,65861,fake
35,41002,fake
51,132218,fake
39,59966,fake
45,79952,fake
25,74395,fake
37,33485,fake
35,25026,fake
46,146729,fake
39,145014,fake
45,79814,fake
63,61794,fake
36,136278,fake
21,34633,fake
47,88619,fake
65,15066,fake
23,54527,fake
30,133722,fake
31,53738,fake
65,103816,fake
30,121103,fake
34,28917,fake
37,123193,fake
27,145575,fake
59,28407,fake
30,90432,fake
62,34002,fake
39,41185,fake
57,133292,fake
54,106355,fake
30,29822,fake
59,18532,fake
58,100847,fake
54,71453,fake
55,119571,fake
35,107263,fake
34,149623,fake
63,138711,fake
65,97802,fake
45,58995,fake
46,26755,fake
47,70873,fake
29,73676,fake
33,105544,fake
35,66878,fake
60,143231,fake
32,92981,fake
43,144085,fake
65,105867,fake
24,42613,fake
19,120690,fake
32,25174,fake
62,80063,fake
61,108691,fake
43,86713,fake
47,39363,fake
49,114051,fake
63,25725,fake
60,27998,fake
19,20539,fake
37,72387,fake
58,82236,fake
23,143031,fake
61,89886,fake
42,123390,fake
63,29157,fake
41,80657,fake
48,47059,fake
42,110181,fake
20,51065,fake
50,25374,fake
60,57568,fake
63,142263,fake
56,142664,fake
52,41174,fake
57,134915,fake
28,99942,fake
59,21867,fake
38,58787,fake
29,136144,fake
33,73875,fake
23,81761,fake
35,27824,fake
64,99154,fake
48,31084,fake
60,87277,fake
23,113008,fake
55,63726,fake
41,34685,fake
21,125950,fake
47,22949,fake
56,74117,fake
46,50042,fake
27,94675,fake
23,46610,fake
20,42179,fake
53,25816,fake
63,116528,fake
19,111022,fake
58,129454,fake
59,111038,fake
55,44997,fake
37,68637,fake
64,85157,fake
54,148408,fake
61,35496,fake
54,47742,fake
65,15379,fake
39,93391,fake
24,122450,fake
40,87946,fake
57,40655,fake
40,40970,fake
41,103112,fake
19,42435,fake
37,36668,fake
57,18726,fake
36,148477,fake
58,148114,fake
60,119587,fake
51,94192,fake
51,67397,fake
18,146244,fake
44,55288,fake
33,96960,fake
40,66092,fake
29,126078,fake
23,68133,fake
55,43187,fake
47,34505,fake
56,100588,fake
23,57990,fake
62,50365,fake
55,137440,fake
60,134119,fake
45,92674,fake
65,145759,fake
50,95123,fake
60,143691,fake
55,31919,fake
31,124680,fake
25,56818,fake
58,117863,fake
28,126515,fake
45,105860,fake
37,106556,fake
42,149429,fake
23,110001,fake
65,78469,fake
21,138939,fake
40,61714,fake
29,23907,fake
19,106746,fake
42,126403,fake
58,49681,fake
29,147276,fake
52,125760,fake
35,83757,fake
22,98160,fake
44,18655,fake
49,82882,fake
44,46318,fake
23,15143,fake
63,112932,fake
55,79202,fake
54,65735,fake
39,28873,fake
38,101453,fake
64,78980,fake
23,64756,fake
43,112243,fake
38,41303,fake
56,89506,fake
42,86374,fake
53,130696,fake
65,43759,fake
48,145178,fake
63,50999,fake
33,144901,fake
33,130463,fake
18,26465,fake
23,83867,fake
27,125678,fake
21,78743,fake
25,67284,fake
22,15116,fake
35,125937,fake
58,42135,fake
62,43146,fake
60,65176,fake
24,47708,fake
34,96061,fake
44,54882,fake
40,102110,fake
47,99871,fake
45,102645,fake
41,23639,fake
37,128990,fake
31,69139,fake
24,21252,fake
20,69446,fake
34,20482,fake
57,105215,fake
23,143849,fake
22,106033,fake
26,62864,fake
23,30973,fake
51,81208,fake
65,49973,fake
22,88178,fake
34,133848,fake
25,124268,fake
35,85133,fake
51,147932,fake
52,144602,fake
38,42740,fake
29,59226,fake
59,100068,fake
39,26069,fake
21,56372,fake
42,62542,fake
64,76030,fake
51,102899,fake
20,116733,fake
35,139653,fake
19,111985,fake
31,36166,fake
48,107842,fake
21,55731,fake
60,58976,fake
59,133085,fake
62,17182,fake
33,124627,fake
54,147792,fake
36,44544,fake
23,61894,fake
63,60790,fake
21,130550,fake
58,116527,fake
34,109110,fake
44,26015,fake
53,100183,fake
21,38028,fake
45,43116,fake
53,74802,fake
62,108546,fake
43,39342,fake
29,88076,fake
22,102086,fake
21,104697,fake
25,119152,fake
19,41524,fake
26,43555,fake
63,93669,fake
49,24973,fake
23,69460,fake
32,30629,fake
49,82811,fake
62,146425,fake
58,148579,fake
50,95228,fake
38,70034,fake
49,135366,fake
41,62264,fake
49,74930,fake
25,50242,fake
64,23155,fake
54,101390,fake
56,104436,fake
63,109647,fake
47,111623,fake
59,36175,fake
62,103407,fake
55,38031,fake
43,35989,fake
37,25229,fake
65,24354,fake
34,129132,fake
65,64794,fake
33,63255,fake
62,93012,fake
21,56339,fake
38,88138,fake
34,30161,fake
49,102387,fake
42,44849,fake
20,69314,fake
65,78281,fake
49,75220,fake
39,70687,fake
58,70518,fake
53,52395,fake
25,88741,fake
20,23736,fake
34,22417,fake
33,86179,fake
31,128135,fake
50,44580,fake
56,59690,fake
53,47716,fake
35,145085,fake
22,115930,fake
40,129415,fake
39,117853,fake
22,82270,fake
55,39679,fake
53,130815,fake
35,21917,fake
28,149997,fake
59,99632,fake
51,37014,fake
63,68443,fake
54,148295,fake
56,15542,fake
51,27033,fake
39,110154,fake
35,95856,fake
29,19124,fake
35,17811,fake
53,143632,fake
34,35125,fake
48,122079,fake
40,131181,fake
39,114434,fake
58,48561,fake
42,72855,fake
58,37175,fake
60,23049,fake
32,23273,fake
39,118596,fake
24,67619,fake
34,39522,fake
65,89079,fake
62,143231,fake
25,31266,fake
18,124798,fake
44,41868,fake
30,101595,fake
38,33680,fake
52,102430,fake
36,124844,fake
52,68333,fake
24,121660,fake
22,131613,fake
23,127274,fake
59,81309,fake
59,141324,fake
22,73211,fake
44,133914,fake
19,122307,fake
43,77925,fake
54,17529,fake
46,94090,fake
33,124485,fake
36,118906,fake
48,146914,fake
22,89849,fake
43,83157,fake
28,118801,fake
65,56929,fake
55,141367,fake
35,23902,fake
18,135794,fake
51,90685,fake
63,26374,fake
26,81909,fake
18,135191,fake
37,123962,fake
47,144252,fake
23,138350,fake
43,134037,fake
28,124548,fake
27,58131,fake
52,68186,fake
59,67062,fake
62,106437,fake
45,97266,fake
53,48566,fake
22,20152,fake
23,114923,fake
25,97326,fake
37,32461,fake
62,35638,fake
45,76980,fake
35,15570,fake
49,54799,fake
20,98393,fake
58,148215,fake
61,133805,fake
47,29673,fake
28,69024,fake
37,55658,fake
32,117727,fake
55,20417,fake
50,98534,fake
41,111484,fake
53,46127,fake
62,79935,fake
43,99441,fake
33,49632,fake
59,117153,fake
20,71782,fake
19,106475,fake
32,125672,fake
27,68298,fake
53,147746,fake
38,18262,fake
18,42318,fake
56,137521,fake
18,147679,fake
61,35585,fake
20,137947,fake
37,125541,fake
41,119748,fake
55,27653,fake
53,88808,fake
34,53507,fake
63,47311,fake
48,59227,fake
61,83002,fake
60,86260,fake
34,46779,fake
42,28887,fake
25,106346,fake
50,53449,fake
36,103872,fake
58,22525,fake
40,56837,fake
34,80532,fake
52,22242,fake
54,77382,fake
58,114699,fake
59,106337,fake
34,79202,fake
20,82189,fake
45,125477,fake
19,93884,fake
60,74057,fake
22,113066,fake
49,136058,fake
51,52055,fake
37,40804,fake
18,109521,fake
58,70173,fake
57,43823,fake
32,17815,fake
32,43585,fake
42,38494,fake
43,120896,fake
19,80370,fake
40,81185,fake
23,17617,fake
30,54563,fake
63,46805,fake
18,34090,fake
30,116425,fake
30,72987,fake
28,131166,fake
33,64131,fake
35,76271,fake
36,38384,fake
46,71870,fake
18,115101,fake
36,42011,fake
38,127314,fake
24,41638,fake
60,74276,fake
50,30761,fake
61,36095,fake
56,51298,fake
41,66871,fake
64,50484,fake
31,15131,fake
41,33199,fake
58,96312,fake
34,44590,fake
53,126596,fake
57,52610,fake
47,100944,fake
34,94839,fake
48,136794,fake
61,119527,fake
46,16672,fake
60,86053,fake
47,36273,fake
63,105327,fake
56,49578,fake
62,142021,fake
39,125046,fake
46,45646,fake
57,122008,fake
32,104204,fake
38,49173,fake
59,46483,fake
47,66345,fake
50,106473,fake
59,89695,fake
47,108075,fake
31,37066,fake
50,84577,fake
20,72547,fake
44,41092,fake
28,125585,fake
55,66349,fake
19,30351,fake
61,18476,fake
39,122950,fake
33,34211,fake
25,24764,fake
43,84148,fake
62,130965,fake
19,56788,fake
60,30840,fake
52,133829,fake
24,48187,fake
23,124855,fake
65,140655,fake
41,134064,fake
21,104234,fake
25,146995,fake
65,91450,fake
40,86112,fake
24,131283,fake
33,129145,fake
25,48895,fake
46,52566,fake
23,139724,fake
50,18415,fake
52,17431,fake
32,92274,fake
49,46002,fake
56,99009,fake
45,100799,fake
47,116009,fake
50,98971,fake
47,117736,fake
23,28980,fake
19,85423,fake
51,88553,fake
60,35882,fake
47,137938,fake
33,120447,fake
53,28064,fake
37,136947,fake
56,117009,fake
32,29812,fake
44,128408,fake
54,107913,fake
57,127746,fake
62,126988,fake
63,48906,fake
49,70226,fake
52,103153,fake
51,126089,fake
18,101850,fake
54,137166,fake
44,124355,fake
62,38452,fake
18,101272,fake
41,16719,fake
35,127066,fake
62,20210,fake
59,106565,fake
27,144185,fake
45,140739,fake
54,28034,fake
62,89638,fake
20,57743,fake
65,131734,fake
25,67517,fake
46,134865,fake
55,42952,fake
56,93454,fake
61,117857,fake
39,85850,fake
62,144894,fake
53,146612,fake
19,31873,fake
42,126246,fake
59,76432,fake
31,141347,fake
41,68846,fake
53,51420,fake
38,17807,fake
64,44470,fake
29,47740,fake
35,36661,fake
19,127650,fake
54,71380,fake
19,116911,fake
29,32979,fake
38,138785,fake
24,149967,fake
30,71296,fake
19,25352,fake
19,54740,fake
62,75456,fake
32,90524,fake
49,109681,fake
28,147246,fake
33,18053,fake
18,80381,fake
20,81749,fake
62,78055,fake
53,29401,fake
47,103864,fake
59,19517,fake
32,43021,fake
22,143482,fake
28,140330,fake
61,103030,fake
30,92838,fake
50,66481,fake
39,40429,fake
52,81419,fake
42,55716,fake
23,147764,fake
49,39228,fake
30,88349,fake
53,143556,fake
44,105445,fake
55,90571,fake
58,49684,fake
24,84196,fake
32,49626,fake
28,80565,fake
65,142412,fake
37,84102,fake
54,130937,fake
21,68111,fake
45,20081,fake
44,48989,fake
33,55662,fake
46,35878,fake
64,26464,fake
18,109936,fake
38,105697,fake
39,100304,fake
31,28784,fake
22,108643,fake
23,103728,fake
42,54666,fake
27,46825,fake
19,147915,fake
60,80527,fake
20,121449,fake
33,55893,fake
46,28300,fake
55,109715,fake
45,124454,fake
56,77663,fake
53,42843,fake
57,42088,fake
44,80303,fake
40,74788,fake
45,82029,fake
56,139989,fake
28,63884,fake
19,121606,fake
33,28207,fake
55,102907,fake
52,37030,fake
27,58610,fake
40,86716,fake
54,15395,fake
24,124517,fake
42,146625,fake
22,47646,fake
62,135049,fake
31,65346,fake
41,109225,fake
20,69345,fake
33,136991,fake
52,57574,fake
57,114129,fake
57,121783,fake
54,71687,fake
32,17734,fake
55,95357,fake
43,31048,fake
54,106437,fake
25,58743,fake
23,96771,fake
40,76453,fake
31,75181,fake
60,115868,fake
50,99457,fake
52,65600,fake
64,75819,fake
32,100050,fake
58,53994,fake
26,43191,fake
43,65255,fake
52,149911,fake
33,69932,fake
56,18266,fake
49,60181,fake
21,56213,fake
63,148662,fake
52,24597,fake
19,35205,fake
37,82900,fake
54,65545,fake
37,80555,fake
25,30610,fake
42,69746,fake
50,54169,fake
63,142882,fake
62,123627,fake
44,26493,fake
24,29510,fake
26,56070,fake
42,38290,fake
57,117306,fake
29,60535,fake
32,76026,fake
27,64500,fake
21,97167,fake
40,92931,fake
26,17470,fake
61,115395,fake
43,64729,fake
59,53393,fake
29,79413,fake
42,86468,fake
46,87742,fake
21,62741,fake
36,130980,fake
19,33430,fake
46,117591,fake
30,41853,fake
32,128749,fake
24,112314,fake
44,54747,fake
25,19720,fake
20,82453,fake
50,136409,fake
54,105695,fake
59,21188,fake
22,123482,fake
48,82389,fake
41,63359,fake
64,85375,fake
37,85022,fake
20,64901,fake
21,66573,fake
28,117890,fake
56,122162,fake
65,30936,fake
63,128802,fake
25,43350,fake
22,57815,fake
59,145864,fake
47,36631,fake
25,91445,fake
26,15932,fake
26,127933,fake
18,18522,fake
39,91823,fake
25,122765,fake
20,85410,fake
37,55465,fake
41,124227,fake
18,117529,fake
26,45813,fake
57,40505,fake
35,117725,fake
23,144475,fake
59,66002,fake
35,74138,fake
60,16183,fake
18,68312,fake
34,23875,fake
38,15085,fake
60,126427,fake
37,68425,fake
44,63556,fake
41,108063,fake
28,116305,fake
40,65591,fake
57,131489,fake
57,49637,fake
54,121826,fake
50,126981,fake
62,86458,fake
18,78566,fake
40,76147,fake
19,100955,fake
25,114730,fake
32,29832,fake
19,126539,fake
35,26560,fake
24,139424,fake
57,143304,fake
58,83044,fake
34,102108,fake
63,25129,fake
33,37955,fake
61,112256,fake
42,30363,fake
54,117905,fake
40,60911,fake
35,134924,fake
26,148372,fake
25,130722,fake
54,30547,fake
27,54345,fake
47,141104,fake
49,111053,fake
45,55349,fake
41,139842,fake
30,45901,fake
56,57134,fake
37,25083,fake
32,39902,fake
36,89854,fake
20,78131,fake
32,39211,fake
46,60709,fake
45,122146,fake
19,114994,fake
22,117000,fake
30,107533,fake
25,142649,fake
18,96417,fake
44,94133,fake
64,147065,fake
63,91776,fake
27,145952,fake
51,144094,fake
33,126121,fake
52,142072,fake
60,21451,fake
21,130432,fake
57,111420,fake
20,25141,fake
41,82442,fake
59,61808,fake
41,61048,fake
49,146206,fake
49,99017,fake
44,76641,fake
56,46174,fake
42,40542,fake
61,20070,fake
30,69118,fake
65,105075,fake
25,124870,fake
61,121302,fake
61,120196,fake
38,66173,fake
55,96825,fake
32,113690,fake
46,107360,fake
21,83174,fake
51,32302,fake
52,130154,fake
26,64253,fake
62,94950,fake
31,80229,fake
55,35543,fake
56,71451,fake
31,55732,fake
52,44595,fake
60,73709,fake
28,57613,fake
48,122131,fake
21,69489,fake
31,133409,fake
44,100457,fake
65,24162,fake
34,67088,fake
22,48463,fake
41,114833,fake
30,135349,fake
44,116155,fake
45,55821,fake
18,101050,fake
45,100411,fake
22,118621,fake
29,44065,fake
27,131293,fake
55,24047,fake
54,49919,fake
44,103048,fake
20,48139,fake
35,77612,fake
56,136929,fake
44,136287,fake
40,137690,fake
65,30162,fake
29,81481,fake
59,62697,fake
45,123227,fake
62,85069,fake
26,62362,fake
58,23740,fake
60,128371,fake
25,71168,fake
23,79104,fake
41,34381,fake
32,107163,fake
30,37726,fake
51,92358,fake
35,118543,fake
39,37449,fake
47,96840,fake
25,105250,fake
61,128832,fake
57,37931,fake
65,137439,fake
64,144404,fake
35,131978,fake
18,27771,fake
39,87483,fake
25,45451,fake
21,81668,fake
18,71454,fake
41,16542,fake
48,145297,fake
27,116359,fake
61,108353,fake
31,110306,fake
42,20605,fake
44,104475,fake
22,99298,fake
56,129870,fake
19,43347,fake
56,91569,fake
65,145780,fake
46,72142,fake
53,16322,fake
50,80977,fake
46,83940,fake
24,95926,fake
34,25927,fake
34,114362,fake
63,68066,fake
22,133146,fake
35,92068,fake
65,100260,fake
40,76715,fake
23,105761,fake
21,110130,fake
52,41222,fake
21,31912,fake
48,102362,fake
26,141701,fake
24,138217,fake
35,146695,fake
26,42194,fake
60,61483,fake
37,43569,fake
54,34749,fake
58,147105,fake
51,147821,fake
64,24501,fake
62,142287,fake
25,100515,fake
44,104021,fake
38,86564,fake
32,92509,fake
60,32275,fake
27,148199,fake
29,73006,fake
24,117995,fake
62,85571,fake
55,123777,fake
44,136095,fake
34,96205,fake
62,91239,fake
61,145051,fake
63,148485,fake
59,15589,fake
45,99836,fake
48,137007,fake
38,57128,fake
50,94961,fake
21,68158,fake
65,58655,fake
60,30035,fake
30,32301,fake
48,88222,fake
62,144276,fake
25,129430,fake
21,72583,fake
28,42010,fake
54,36083,fake
30,51156,fake
59,28324,fake
61,112804,fake
29,125965,fake
45,29750,fake
43,90570,fake
53,16696,fake
25,109483,fake
61,65089,fake
54,35239,fake
23,76788,fake
51,149473,fake
50,64356,fake
41,60439,fake
60,54993,fake
37,112535,fake
38,71946,fake
33,122098,fake
45,16576,fake
22,43870,fake
47,95757,fake
44,68432,fake
47,18926,fake
44,102257,fake
52,28908,fake
49,69745,fake
21,125050,fake
36,118933,fake
31,61712,fake
56,45570,fake
30,19537,fake
53,26255,fake
32,20264,fake
34,113415,fake
62,135220,fake
51,109363,fake
32,109839,fake
45,117493,fake
51,16523,fake
53,55845,fake
60,128996,fake
33,83039,fake
48,137696,fake
49,76137,fake
57,137571,fake
41,41043,fake
49,96338,fake
48,115065,fake
24,46689,fake
51,53474,fake
46,147015,fake
62,83331,fake
50,114343,fake
24,116563,fake
35,82892,fake
44,79827,fake
31,103690,fake
57,22509,fake
53,32829,fake
26,97807,fake
38,82921,fake
21,59894,fake
35,122534,fake
20,41014,fake
37,119433,fake
32,103892,fake
57,32650,fake
48,59213,fake
20,56555,fake
29,79185,fake
20,147908,fake
27,83290,fake
18,114153,fake
57,114742,fake
25,118506,fake
23,103769,fake
41,122754,fake
18,84529,fake
28,134619,fake
50,92700,fake
41,25987,fake
55,20700,fake
20,60575,fake
26,91482,fake
37,37148,fake
38,149584,fake
64,143050,fake
59,128528,fake
22,44393,fake
29,92919,fake
64,43539,fake
48,80574,fake
61,35017,fake
37,99087,fake
31,148512,fake
36,145362,fake
59,96836,fake
22,76075,fake
33,45629,fake
23,20044,fake
40,128720,fake
18,32614,fake
25,135247,fake
38,24044,fake
27,52422,fake
63,112228,fake
56,144796,fake
64,146732,fake
30,145669,fake
38,132695,fake
27,58217,fake
31,49830,fake
18,70928,fake
48,93259,fake
56,143930,fake
44,22020,fake
65,144477,fake
65,43318,fake
55,147765,fake
47,70147,fake
27,123191,fake
44,144820,fake
63,103223,fake
49,42844,fake
51,74711,fake
23,59594,fake
56,61291,fake
25,94035,fake
51,76805,fake
61,52820,fake
42,70144,fake
34,123775,fake
26,27763,fake
48,81566,fake
32,72551,fake
40,134990,fake
39,93765,fake
57,96021,fake
49,61716,fake
61,55614,fake
35,21401,fake
32,54957,fake
21,52416,fake
39,25101,fake
24,96878,fake
41,78711,fake
34,28180,fake
48,17597,fake
59,94097,fake
25,103574,fake
34,92247,fake
56,117959,fake
57,61701,fake
43,68361,fake
36,88372,fake
27,17715,fake
26,70201,fake
56,105372,fake
48,22622,fake
64,64856,fake
58,70024,fake
47,50609,fake
36,136339,fake
23,20376,fake
48,30910,fake
45,64585,fake
23,149623,fake
41,103590,fake
60,145868,fake
40,142430,fake
50,96144,fake
58,146362,fake
33,131630,fake
53,34909,fake
35,141791,fake
30,46259,fake
20,99694,fake
40,47241,fake
61,120842,fake
64,129681,fake
51,144624,fake
59,103921,fake
35,33456,fake
36,133289,fake
41,99933,fake
49,78280,fake
47,81825,fake
55,71385,fake
56,111260,fake
49,31274,fake
31,149737,fake
44,143727,fake
